"x"	"family"	"TRY30_PhylogeneticGroup.y"	"leafNa"
"4282"	"Eucalyptus transcontinentalis"	"Myrtaceae"	"Angiosperm"	4.10000000118793
"4283"	"Eucalyptus umbra"	"Myrtaceae"	"Angiosperm"	1.88500000018855
"4285"	"Eucalyptus viminalis"	"Myrtaceae"	"Angiosperm"	2.83000000097594
"4296"	"Euclea crispa"	"Ebenaceae"	"Angiosperm"	2.06999999942603
"4297"	"Euclea divinorum"	"Ebenaceae"	"Angiosperm"	2.31000000107715
"4299"	"Euclea natalensis"	"Ebenaceae"	"Angiosperm"	2.13000000059356
"4300"	"Euclea racemosa"	"Ebenaceae"	"Angiosperm"	1.81999999983856
"4302"	"Euclea undulata"	"Ebenaceae"	"Angiosperm"	2.90499999911724
"4304"	"Eucryphia cordifolia"	"Cunoniaceae"	"Angiosperm"	1.20000000024725
"4305"	"Eucryphia lucida"	"Cunoniaceae"	"Angiosperm"	1.46000000040844
"4314"	"Eugenia casearioides"	"Myrtaceae"	"Angiosperm"	1.66999999928413
"4316"	"Eugenia coffeifolia"	"Myrtaceae"	"Angiosperm"	0.959999999539445
"4320"	"Eugenia cucullata"	"Myrtaceae"	"Angiosperm"	2.17000000097136
"4322"	"Eugenia egensis"	"Myrtaceae"	"Angiosperm"	1.28000000008765
"4323"	"Eugenia eggersii"	"Myrtaceae"	"Angiosperm"	0.770000000103494
"4324"	"Eugenia florida"	"Myrtaceae"	"Angiosperm"	1.46499999931287
"4326"	"Eugenia galalonensis"	"Myrtaceae"	"Angiosperm"	1.38500000049957
"4329"	"Eugenia lambertiana"	"Myrtaceae"	"Angiosperm"	0.91000000042883
"4331"	"Eugenia lineata"	"Myrtaceae"	"Angiosperm"	1.38999999980179
"4332"	"Eugenia mabaeoides"	"Myrtaceae"	"Angiosperm"	1.1599999998628
"4333"	"Eugenia macrocalyx"	"Myrtaceae"	"Angiosperm"	1.22999999952728
"4335"	"Eugenia mimus"	"Myrtaceae"	"Angiosperm"	1.02999999975121
"4336"	"Eugenia multirimosa"	"Myrtaceae"	"Angiosperm"	1.64000000026878
"4337"	"Eugenia myrobalana"	"Myrtaceae"	"Angiosperm"	1.56500000001234
"4338"	"Eugenia nesiotica"	"Myrtaceae"	"Angiosperm"	1.0199999996979
"4339"	"Eugenia ochrophloea"	"Myrtaceae"	"Angiosperm"	1.34999999939204
"4340"	"Eugenia oerstediana"	"Myrtaceae"	"Angiosperm"	1.51500000005858
"4341"	"Eugenia omissa"	"Myrtaceae"	"Angiosperm"	1.49000000006352
"4342"	"Eugenia patrisii"	"Myrtaceae"	"Angiosperm"	1.38999999980179
"4345"	"Eugenia pseudopsidium"	"Myrtaceae"	"Angiosperm"	1.38999999980179
"4348"	"Eugenia salamensis"	"Myrtaceae"	"Angiosperm"	2.04999999969185
"4349"	"Eugenia schunkei"	"Myrtaceae"	"Angiosperm"	1.65000000014439
"4351"	"Eugenia sp"	"Myrtaceae"	"Angiosperm"	1.69500000028406
"4352"	"Eugenia stahlii"	"Myrtaceae"	"Angiosperm"	1.24000000047499
"4354"	"Eugenia umbelliflora"	"Myrtaceae"	"Angiosperm"	2.419999999592
"4362"	"Euonymus alatus"	"Celastraceae"	"Angiosperm"	0.67999999987215
"4364"	"Euonymus europaeus"	"Celastraceae"	"Angiosperm"	1.75000000011301
"4373"	"Euonymus verrucosus"	"Celastraceae"	"Angiosperm"	0.499999999779973
"4376"	"Euphorbia arnottiana"	"Euphorbiaceae"	"Angiosperm"	1.10000000021524
"4378"	"Euphorbia celastroides"	"Euphorbiaceae"	"Angiosperm"	1.89999999967245
"4379"	"Euphorbia degeneri"	"Euphorbiaceae"	"Angiosperm"	1.4499999993729
"4381"	"Euphorbia hillebrandii"	"Euphorbiaceae"	"Angiosperm"	1.69999999989431
"4383"	"Euphorbia margalidiana"	"Euphorbiaceae"	"Angiosperm"	2.9499999989624
"4385"	"Euphorbia multiformis"	"Euphorbiaceae"	"Angiosperm"	1.69999999989431
"4386"	"Euphorbia olowaluana"	"Euphorbiaceae"	"Angiosperm"	2.10000000056831
"4391"	"Euphorbia skottsbergii"	"Euphorbiaceae"	"Angiosperm"	1.20000000024725
"4397"	"Euplassa occidentalis"	"Proteaceae"	"Angiosperm"	1.39499999961871
"4399"	"Euplassa saxicola"	"Proteaceae"	"Angiosperm"	4.25999999880175
"4406"	"Eurya alata"	"Pentaphylacaceae"	"Angiosperm"	0.635000000056798
"4411"	"Eurya loquaiana"	"Pentaphylacaceae"	"Angiosperm"	0.659999999974699
"4413"	"Eurya muricata"	"Pentaphylacaceae"	"Angiosperm"	1.1300000003116
"4414"	"Eurya nitida"	"Pentaphylacaceae"	"Angiosperm"	1.93000000016059
"4416"	"Eurya rubiginosa"	"Pentaphylacaceae"	"Angiosperm"	0.905000000255401
"4418"	"Euscaphis japonica"	"Staphyleaceae"	"Angiosperm"	0.950000000368173
"4419"	"Eusideroxylon zwageri"	"Lauraceae"	"Angiosperm"	1.75999999991189
"4420"	"Eutaxia microphylla"	"Leguminosae"	"Angiosperm"	1.67999999930252
"4421"	"Euterpe edulis"	"Arecaceae"	"Angiosperm"	2.06000000040893
"4422"	"Euterpe precatoria"	"Arecaceae"	"Angiosperm"	2.50500000116025
"4424"	"Evodia lepta"	"Rutaceae"	"Angiosperm"	1.37999999976662
"4433"	"Exocarpos aphyllus"	"Santalaceae"	"Angiosperm"	5.58999999906643
"4438"	"Exostema caribaeum"	"Rubiaceae"	"Angiosperm"	1.1399999995367
"4440"	"Exostema mexicanum"	"Rubiaceae"	"Angiosperm"	1.80000000017619
"4452"	"Fagraea racemosa"	"Gentianaceae"	"Angiosperm"	1.05999999986859
"4453"	"Fagus crenata"	"Fagaceae"	"Angiosperm"	1.02999999975121
"4456"	"Fagus grandifolia"	"Fagaceae"	"Angiosperm"	1.10000000021524
"4462"	"Fagus sylvatica"	"Fagaceae"	"Angiosperm"	1.26000000004613
"4464"	"Falcataria moluccana"	"Leguminosae"	"Angiosperm"	1.97499999930266
"4468"	"Fallugia paradoxa"	"Rosaceae"	"Angiosperm"	1.77000000073324
"4469"	"Faramea capillipes"	"Rubiaceae"	"Angiosperm"	1.11999999965616
"4470"	"Faramea glandulosa"	"Rubiaceae"	"Angiosperm"	1.37000000021915
"4471"	"Faramea multiflora"	"Rubiaceae"	"Angiosperm"	1.32999999968923
"4472"	"Faramea occidentalis"	"Rubiaceae"	"Angiosperm"	1.26499999977295
"4473"	"Faramea pachyantha"	"Rubiaceae"	"Angiosperm"	4.6299999995456
"4474"	"Faramea platyneura"	"Rubiaceae"	"Angiosperm"	1.58499999947815
"4475"	"Faramea quinqueflora"	"Rubiaceae"	"Angiosperm"	0.599999999859594
"4476"	"Faramea stenopetala"	"Rubiaceae"	"Angiosperm"	1.14999999956857
"4477"	"Faramea torquata"	"Rubiaceae"	"Angiosperm"	1.14999999956857
"4478"	"Faramea uncinata"	"Rubiaceae"	"Angiosperm"	1.28999999951808
"4480"	"Fatsia japonica"	"Araliaceae"	"Angiosperm"	1.20000000024725
"4483"	"Faurea macnaughtonii"	"Proteaceae"	"Angiosperm"	1.84999999983307
"4484"	"Faurea saligna"	"Proteaceae"	"Angiosperm"	1.49000000006352
"4487"	"Ferdinandusa panamensis"	"Rubiaceae"	"Angiosperm"	1.2200000003109
"4492"	"Festuca arundinacea"	"Poaceae"	"Angiosperm"	1.24999999960724
"4496"	"Ficus americana"	"Moraceae"	"Angiosperm"	2.39500000032841
"4499"	"Ficus aurata"	"Moraceae"	"Angiosperm"	1.48000000033149
"4500"	"Ficus aurea"	"Moraceae"	"Angiosperm"	3.8400000015374
"4501"	"Ficus auriculata"	"Moraceae"	"Angiosperm"	1.06999999949302
"4503"	"Ficus benghalensis"	"Moraceae"	"Angiosperm"	1.55000000010671
"4506"	"Ficus boliviana"	"Moraceae"	"Angiosperm"	1.00500000049141
"4508"	"Ficus brevibracteata"	"Moraceae"	"Angiosperm"	1.14999999956857
"4509"	"Ficus bruneiensis"	"Moraceae"	"Angiosperm"	1.9700000004927
"4510"	"Ficus bullenei"	"Moraceae"	"Angiosperm"	0.629999999745832
"4511"	"Ficus callosa"	"Moraceae"	"Angiosperm"	2.54999999956565
"4514"	"Ficus carica"	"Moraceae"	"Angiosperm"	2.06999999942603
"4517"	"Ficus citrifolia"	"Moraceae"	"Angiosperm"	1.61999999960425
"4522"	"Ficus costaricana"	"Moraceae"	"Angiosperm"	1.80000000017619
"4529"	"Ficus erecta"	"Moraceae"	"Angiosperm"	1.26999999940247
"4530"	"Ficus esquiroliana"	"Moraceae"	"Angiosperm"	0.989999999854966
"4536"	"Ficus fulva"	"Moraceae"	"Angiosperm"	0.890000000227797
"4542"	"Ficus henryi"	"Moraceae"	"Angiosperm"	0.690000000269674
"4543"	"Ficus heteromorpha"	"Moraceae"	"Angiosperm"	0.549999999865591
"4544"	"Ficus hirta"	"Moraceae"	"Angiosperm"	2.660000000549
"4547"	"Ficus insipida"	"Moraceae"	"Angiosperm"	2.61500000126334
"4549"	"Ficus lanata"	"Moraceae"	"Angiosperm"	0.789999999621645
"4551"	"Ficus leptoclada"	"Moraceae"	"Angiosperm"	2.47999999956131
"4552"	"Ficus macrophylla"	"Moraceae"	"Angiosperm"	2.21000000103945
"4554"	"Ficus maxima"	"Moraceae"	"Angiosperm"	2.28000000007672
"4556"	"Ficus microcarpa"	"Moraceae"	"Angiosperm"	1.80000000017619
"4563"	"Ficus obscura"	"Moraceae"	"Angiosperm"	0.91000000042883
"4564"	"Ficus obtusifolia"	"Moraceae"	"Angiosperm"	1.26999999940247
"4568"	"Ficus piresiana"	"Moraceae"	"Angiosperm"	2.02500000089403
"4572"	"Ficus popenoei"	"Moraceae"	"Angiosperm"	1.48000000033149
"4573"	"Ficus racemosa"	"Moraceae"	"Angiosperm"	1.52000000021556
"4574"	"Ficus religiosa"	"Moraceae"	"Angiosperm"	1.37000000021915
"4577"	"Ficus rumphii"	"Moraceae"	"Angiosperm"	1.0499999998221
"4581"	"Ficus schultesii"	"Moraceae"	"Angiosperm"	2.33000000098417
"4582"	"Ficus scobina"	"Moraceae"	"Angiosperm"	2.80999999902871
"4583"	"Ficus semicordata"	"Moraceae"	"Angiosperm"	1.64000000026878
"4584"	"Ficus septica"	"Moraceae"	"Angiosperm"	1.52000000021556
"4585"	"Ficus stolonifera"	"Moraceae"	"Angiosperm"	1.52000000021556
"4586"	"Ficus stuhlmannii"	"Moraceae"	"Angiosperm"	2.14999999969992
"4587"	"Ficus sur"	"Moraceae"	"Angiosperm"	1.30999999972089
"4590"	"Ficus tinctoria"	"Moraceae"	"Angiosperm"	1.47000000030775
"4591"	"Ficus tonduzii"	"Moraceae"	"Angiosperm"	1.67999999930252
"4592"	"Ficus trigona"	"Moraceae"	"Angiosperm"	0.91000000042883
"4593"	"Ficus trigonata"	"Moraceae"	"Angiosperm"	1.88999999986477
"4594"	"Ficus variegata"	"Moraceae"	"Angiosperm"	1.30999999972089
"4595"	"Ficus variolosa"	"Moraceae"	"Angiosperm"	0.570000000087518
"4596"	"Ficus vasculosa"	"Moraceae"	"Angiosperm"	0.929999999846397
"4597"	"Ficus virens"	"Moraceae"	"Angiosperm"	0.950000000368173
"4600"	"Ficus yoponensis"	"Moraceae"	"Angiosperm"	2.13000000059356
"4602"	"Firmiana colorata"	"Malvaceae"	"Angiosperm"	1.17000000022269
"4604"	"Firmiana simplex"	"Malvaceae"	"Angiosperm"	0.759999999773338
"4606"	"Fissistigma oldhamii"	"Annonaceae"	"Angiosperm"	0.980000000311169
"4617"	"Flindersia bourjotiana"	"Rutaceae"	"Angiosperm"	2.13000000059356
"4625"	"Flindersia schottiana"	"Rutaceae"	"Angiosperm"	1.11999999965616
"4628"	"Flourensia cernua"	"Compositae"	"Angiosperm"	2.82000000014094
"4631"	"Flueggea virosa"	"Phyllanthaceae"	"Angiosperm"	2.01999999916551
"4634"	"Forchhammeria pallida"	"Capparaceae"	"Angiosperm"	2.98999999879624
"4637"	"Forestiera angustifolia"	"Oleaceae"	"Angiosperm"	1.52000000021556
"4640"	"Forsteronia mollis"	"Apocynaceae"	"Angiosperm"	2.39000000013523
"4642"	"Forsythia suspensa"	"Oleaceae"	"Angiosperm"	1.1599999998628
"4648"	"Frangula alnus"	"Rhamnaceae"	"Angiosperm"	0.934999999713376
"4651"	"Frangula californica"	"Rhamnaceae"	"Angiosperm"	1.4499999993729
"4657"	"Fraxinus americana"	"Oleaceae"	"Angiosperm"	1.29999999939226
"4658"	"Fraxinus angustifolia"	"Oleaceae"	"Angiosperm"	2.08000000059649
"4660"	"Fraxinus bungeana"	"Oleaceae"	"Angiosperm"	0.870000000290152
"4662"	"Fraxinus chinensis"	"Oleaceae"	"Angiosperm"	0.785000000156787
"4664"	"Fraxinus excelsior"	"Oleaceae"	"Angiosperm"	1.75000000011301
"4668"	"Fraxinus insularis"	"Oleaceae"	"Angiosperm"	1.0199999996979
"4669"	"Fraxinus lanuginosa"	"Oleaceae"	"Angiosperm"	0.78000000023283
"4671"	"Fraxinus malacophylla"	"Oleaceae"	"Angiosperm"	1.59999999960682
"4672"	"Fraxinus mandshurica"	"Oleaceae"	"Angiosperm"	0.890000000227797
"4674"	"Fraxinus nigra"	"Oleaceae"	"Angiosperm"	1.51000000026148
"4675"	"Fraxinus ornus"	"Oleaceae"	"Angiosperm"	3.16000000126773
"4678"	"Fraxinus pennsylvanica"	"Oleaceae"	"Angiosperm"	0.919999999943927
"4688"	"Fridericia schumanniana"	"Bignoniaceae"	"Angiosperm"	1.4200000005493
"4689"	"Friesodielsia obovata"	"Annonaceae"	"Angiosperm"	6.21000000033914
"4690"	"Froesia diffusa"	"Ochnaceae"	"Angiosperm"	0.989999999854966
"4692"	"Fuchsia excorticata"	"Onagraceae"	"Angiosperm"	1.53999999934467
"4697"	"Fumana ericoides"	"Cistaceae"	"Angiosperm"	2.24000000029804
"4701"	"Fumana thymifolia"	"Cistaceae"	"Angiosperm"	2.30000000014926
"4703"	"Fusaea longifolia"	"Annonaceae"	"Angiosperm"	1.95999999952485
"4710"	"Galearia fulva"	"Pandaceae"	"Angiosperm"	1.61000000000584
"4711"	"Galipea trifoliata"	"Rutaceae"	"Angiosperm"	1.8600000005113
"4712"	"Gallesia integrifolia"	"Phytolaccaceae"	"Angiosperm"	1.75000000011301
"4713"	"Galpinia transvaalica"	"Lythraceae"	"Angiosperm"	1.99000000052456
"4719"	"Garcinia bancana"	"Clusiaceae"	"Angiosperm"	1.2200000003109
"4720"	"Garcinia brasiliensis"	"Clusiaceae"	"Angiosperm"	1.4000000005303
"4725"	"Garcinia cowa"	"Clusiaceae"	"Angiosperm"	0.840000000121613
"4731"	"Garcinia gerrardii"	"Clusiaceae"	"Angiosperm"	2.01999999916551
"4735"	"Garcinia intermedia"	"Clusiaceae"	"Angiosperm"	1.46000000040844
"4741"	"Garcinia macrophylla"	"Clusiaceae"	"Angiosperm"	1.79000000026373
"4742"	"Garcinia madruno"	"Clusiaceae"	"Angiosperm"	1.32000000053027
"4743"	"Garcinia malaccensis"	"Clusiaceae"	"Angiosperm"	1.20000000024725
"4750"	"Garcinia oblongifolia"	"Clusiaceae"	"Angiosperm"	0.890000000227797
"4753"	"Garcinia parvifolia"	"Clusiaceae"	"Angiosperm"	1.48000000033149
"4757"	"Garcinia punctata"	"Clusiaceae"	"Angiosperm"	1.53999999934467
"4758"	"Garcinia rostrata"	"Clusiaceae"	"Angiosperm"	1.1300000003116
"4769"	"Gardenia jasminoides"	"Rubiaceae"	"Angiosperm"	0.899999999692044
"4770"	"Gardenia latifolia"	"Rubiaceae"	"Angiosperm"	1.17000000022269
"4775"	"Gardenia tubifera"	"Rubiaceae"	"Angiosperm"	1.17999999943646
"4777"	"Gardenia volkensii"	"Rubiaceae"	"Angiosperm"	2.12000000067009
"4778"	"Garrya elliptica"	"Garryaceae"	"Angiosperm"	3.40000000128481
"4780"	"Garrya ovata"	"Garryaceae"	"Angiosperm"	1.89999999967245
"4783"	"Garuga floribunda"	"Burseraceae"	"Angiosperm"	2.47999999956131
"4787"	"Gaultheria antipoda"	"Ericaceae"	"Angiosperm"	1.03999999984059
"4788"	"Gaultheria crassa"	"Ericaceae"	"Angiosperm"	2.02500000089403
"4789"	"Gaultheria depressa"	"Ericaceae"	"Angiosperm"	1.37999999976662
"4796"	"Gaultheria shallon"	"Ericaceae"	"Angiosperm"	1.28000000008765
"4797"	"Gaylussacia baccata"	"Ericaceae"	"Angiosperm"	0.650000000060095
"4801"	"Geijera parviflora"	"Rutaceae"	"Angiosperm"	3.20999999954442
"4805"	"Geissospermum laeve"	"Apocynaceae"	"Angiosperm"	2.78000000082692
"4806"	"Geissospermum sericeum"	"Apocynaceae"	"Angiosperm"	1.65999999938837
"4807"	"Genipa americana"	"Rubiaceae"	"Angiosperm"	1.1449999999929
"4815"	"Genista hirsuta"	"Leguminosae"	"Angiosperm"	4.25499999989219
"4816"	"Genista hispanica"	"Leguminosae"	"Angiosperm"	1.49999999983775
"4817"	"Genista hystrix"	"Leguminosae"	"Angiosperm"	1.48000000033149
"4829"	"Genista tinctoria"	"Leguminosae"	"Angiosperm"	2.25999999935772
"4835"	"Geonoma cuneata"	"Arecaceae"	"Angiosperm"	0.970000000470167
"4837"	"Geonoma maxima"	"Arecaceae"	"Angiosperm"	1.37999999976662
"4838"	"Geonoma stricta"	"Arecaceae"	"Angiosperm"	1.08500000000822
"4839"	"Gevuina avellana"	"Proteaceae"	"Angiosperm"	1.22999999952728
"4841"	"Gilbertiodendron dewevrei"	"Leguminosae"	"Angiosperm"	2.43999999925553
"4849"	"Gillbeea adenopetala"	"Cunoniaceae"	"Angiosperm"	1.52999999938135
"4850"	"Gillbeea whypallana"	"Cunoniaceae"	"Angiosperm"	2.19999999919861
"4852"	"Gilletiodendron mildbraedii"	"Leguminosae"	"Angiosperm"	1.739999999606
"4853"	"Ginkgo biloba"	"Ginkgoaceae"	"Gymnosperm"	1.12500000038657
"4854"	"Gironniera nervosa"	"Cannabaceae"	"Angiosperm"	2.21000000103945
"4855"	"Gironniera subaequalis"	"Cannabaceae"	"Angiosperm"	2.68000000127899
"4861"	"Gliricidia sepium"	"Leguminosae"	"Angiosperm"	2.55999999874183
"4862"	"Globularia alypum"	"Plantaginaceae"	"Angiosperm"	1.95000000082747
"4863"	"Globularia cambessedesii"	"Plantaginaceae"	"Angiosperm"	2.55999999874183
"4864"	"Glochidion eriocarpum"	"Phyllanthaceae"	"Angiosperm"	0.774999999712312
"4866"	"Glochidion glomerulatum"	"Phyllanthaceae"	"Angiosperm"	1.52000000021556
"4869"	"Glochidion lutescens"	"Phyllanthaceae"	"Angiosperm"	1.28999999951808
"4874"	"Glochidion puberum"	"Phyllanthaceae"	"Angiosperm"	0.91000000042883
"4876"	"Glochidion styliferum"	"Phyllanthaceae"	"Angiosperm"	1.90500000080264
"4880"	"Gloeospermum equatoriense"	"Violaceae"	"Angiosperm"	0.804999999648677
"4881"	"Gloeospermum longifolium"	"Violaceae"	"Angiosperm"	1.24999999960724
"4882"	"Gloeospermum sphaerocarpum"	"Violaceae"	"Angiosperm"	0.964999999655641
"4889"	"Gluta macrocarpa"	"Anacardiaceae"	"Angiosperm"	0.950000000368173
"4902"	"Glycydendron amazonicum"	"Euphorbiaceae"	"Angiosperm"	2.19000000037578
"4904"	"Gmelina arborea"	"Lamiaceae"	"Angiosperm"	2.47999999956131
"4914"	"Gnetum montanum"	"Gnetaceae"	"Angiosperm"	1.63499999942903
"4917"	"Gochnatia floribunda"	"Compositae"	"Angiosperm"	2.69999999997223
"4920"	"Godmania aesculifolia"	"Bignoniaceae"	"Angiosperm"	2.39000000013523
"4921"	"Goethalsia meiantha"	"Malvaceae"	"Angiosperm"	1.20000000024725
"4929"	"Gompholobium grandiflorum"	"Leguminosae"	"Angiosperm"	1.58499999947815
"4930"	"Gompholobium latifolium"	"Leguminosae"	"Angiosperm"	1.7150000006553
"4935"	"Goniothalamus macrophyllus"	"Annonaceae"	"Angiosperm"	1.49999999983775
"4951"	"Goodenia ovata"	"Goodeniaceae"	"Angiosperm"	2.46000000013709
"4955"	"Gordonia excelsa"	"Theaceae"	"Angiosperm"	1.10000000021524
"4956"	"Gordonia fruticosa"	"Theaceae"	"Angiosperm"	0.639999999762188
"4958"	"Gordonia lasianthus"	"Theaceae"	"Angiosperm"	2.20500000022313
"4966"	"Gossypium hirsutum"	"Malvaceae"	"Angiosperm"	1.3249999994194
"4968"	"Goupia glabra"	"Goupiaceae"	"Angiosperm"	1.50499999969774
"4971"	"Greenwayodendron suaveolens"	"Annonaceae"	"Angiosperm"	2.12000000067009
"4974"	"Grevillea aneura"	"Proteaceae"	"Angiosperm"	1.79500000010727
"4977"	"Grevillea buxifolia"	"Proteaceae"	"Angiosperm"	0.78000000023283
"4979"	"Grevillea dimidiata"	"Proteaceae"	"Angiosperm"	2.5800000001715
"4991"	"Grevillea robusta"	"Proteaceae"	"Angiosperm"	1.56500000001234
"4994"	"Grevillea speciosa"	"Proteaceae"	"Angiosperm"	1.17000000022269
"4998"	"Grewia asiatica"	"Malvaceae"	"Angiosperm"	1.57999999993858
"4999"	"Grewia biloba"	"Malvaceae"	"Angiosperm"	0.950000000368173
"5001"	"Grewia caffra"	"Malvaceae"	"Angiosperm"	1.69000000010988
"5004"	"Grewia eriocarpa"	"Malvaceae"	"Angiosperm"	1.61000000000584
"5005"	"Grewia flava"	"Malvaceae"	"Angiosperm"	1.66999999928413
"5006"	"Grewia flavescens"	"Malvaceae"	"Angiosperm"	2.06000000040893
"5007"	"Grewia hexamita"	"Malvaceae"	"Angiosperm"	2.26999999888018
"5011"	"Grewia monticola"	"Malvaceae"	"Angiosperm"	2.17500000099909
"5012"	"Grewia multiflora"	"Malvaceae"	"Angiosperm"	1.69000000010988
"5017"	"Grewia villosa"	"Malvaceae"	"Angiosperm"	2.72999999946255
"5019"	"Grias neuberthii"	"Lecythidaceae"	"Angiosperm"	2.00999999985732
"5021"	"Griselinia littoralis"	"Cornaceae"	"Angiosperm"	1.5899999996309
"5029"	"Guapira myrtiflora"	"Nyctaginaceae"	"Angiosperm"	2.52500000068851
"5030"	"Guapira noxia"	"Nyctaginaceae"	"Angiosperm"	3.93500000051404
"5032"	"Guapira opposita"	"Nyctaginaceae"	"Angiosperm"	7.32000000019603
"5034"	"Guarea carinata"	"Meliaceae"	"Angiosperm"	1.4499999993729
"5035"	"Guarea cedrata"	"Meliaceae"	"Angiosperm"	2.59999999992867
"5036"	"Guarea ecuadoriensis"	"Meliaceae"	"Angiosperm"	1.36000000034277
"5037"	"Guarea fistulosa"	"Meliaceae"	"Angiosperm"	1.84000000069755
"5038"	"Guarea glabra"	"Meliaceae"	"Angiosperm"	1.72000000030038
"5039"	"Guarea gomma"	"Meliaceae"	"Angiosperm"	2.32000000074653
"5040"	"Guarea guentheri"	"Meliaceae"	"Angiosperm"	1.51000000026148
"5041"	"Guarea guidonia"	"Meliaceae"	"Angiosperm"	2.029999999891
"5043"	"Guarea kunthiana"	"Meliaceae"	"Angiosperm"	2.29000000099352
"5045"	"Guarea macrophylla"	"Meliaceae"	"Angiosperm"	2.13000000059356
"5047"	"Guarea pterorhachis"	"Meliaceae"	"Angiosperm"	1.41499999986529
"5048"	"Guarea pubescens"	"Meliaceae"	"Angiosperm"	1.80000000017619
"5049"	"Guarea purusana"	"Meliaceae"	"Angiosperm"	1.30999999972089
"5050"	"Guarea scabra"	"Meliaceae"	"Angiosperm"	1.55000000010671
"5051"	"Guarea silvatica"	"Meliaceae"	"Angiosperm"	2.17000000097136
"5052"	"Guarea thompsonii"	"Meliaceae"	"Angiosperm"	2.69499999902721
"5057"	"Guatteria amplifolia"	"Annonaceae"	"Angiosperm"	1.28999999951808
"5058"	"Guatteria asplundiana"	"Annonaceae"	"Angiosperm"	1.1599999998628
"5059"	"Guatteria australis"	"Annonaceae"	"Angiosperm"	2.5800000001715
"5062"	"Guatteria caribaea"	"Annonaceae"	"Angiosperm"	0.699999999957113
"5065"	"Guatteria citriodora"	"Annonaceae"	"Angiosperm"	0.980000000311169
"5066"	"Guatteria decurrens"	"Annonaceae"	"Angiosperm"	1.26499999977295
"5067"	"Guatteria dumetorum"	"Annonaceae"	"Angiosperm"	1.3650000004956
"5069"	"Guatteria glaberrima"	"Annonaceae"	"Angiosperm"	1.1599999998628
"5071"	"Guatteria guianensis"	"Annonaceae"	"Angiosperm"	1.4499999993729
"5079"	"Guatteria recurvisepala"	"Annonaceae"	"Angiosperm"	1.11999999965616
"5080"	"Guatteria schomburgkiana"	"Annonaceae"	"Angiosperm"	2.19999999919861
"5082"	"Guatteria xylopioides"	"Annonaceae"	"Angiosperm"	2.10999999897037
"5083"	"Guazuma crinita"	"Malvaceae"	"Angiosperm"	2.36999999965152
"5084"	"Guazuma ulmifolia"	"Malvaceae"	"Angiosperm"	1.59999999960682
"5087"	"Guettarda foliacea"	"Rubiaceae"	"Angiosperm"	0.91000000042883
"5088"	"Guettarda macrosperma"	"Rubiaceae"	"Angiosperm"	1.81999999983856
"5093"	"Guettarda valenzuelana"	"Rubiaceae"	"Angiosperm"	1.38999999980179
"5096"	"Guibourtia coleosperma"	"Leguminosae"	"Angiosperm"	1.63000000029557
"5098"	"Guibourtia demeusei"	"Leguminosae"	"Angiosperm"	2.04999999969185
"5107"	"Gustavia augusta"	"Lecythidaceae"	"Angiosperm"	1.98000000058124
"5109"	"Gustavia hexapetala"	"Lecythidaceae"	"Angiosperm"	2.10000000056831
"5110"	"Gustavia longifolia"	"Lecythidaceae"	"Angiosperm"	2.45000000108624
"5113"	"Gustavia superba"	"Lecythidaceae"	"Angiosperm"	1.92500000050099
"5116"	"Gymnacranthera contracta"	"Myristicaceae"	"Angiosperm"	1.66999999928413
"5118"	"Gymnacranthera forbesii"	"Myristicaceae"	"Angiosperm"	2.35999999991146
"5122"	"Gymnopodium floribundum"	"Polygonaceae"	"Angiosperm"	2.01999999916551
"5123"	"Gymnosporia buxifolia"	"Celastraceae"	"Angiosperm"	1.89999999967245
"5124"	"Gymnosporia senegalensis"	"Celastraceae"	"Angiosperm"	1.98000000058124
"5130"	"Gynotroches axillaris"	"Rhizophoraceae"	"Angiosperm"	1.88500000018855
"5134"	"Haematoxylum brasiletto"	"Leguminosae"	"Angiosperm"	1.38999999980179
"5135"	"Haematoxylum campechianum"	"Leguminosae"	"Angiosperm"	1.4200000005493
"5137"	"Hakea cygna"	"Proteaceae"	"Angiosperm"	2.98500000046397
"5138"	"Hakea dactyloides"	"Proteaceae"	"Angiosperm"	1.55999999959214
"5139"	"Hakea gibbosa"	"Proteaceae"	"Gymnosperm"	3.56000000048438
"5142"	"Hakea salicifolia"	"Proteaceae"	"Angiosperm"	1.2200000003109
"5143"	"Hakea sericea"	"Proteaceae"	"Gymnosperm"	1.9700000004927
"5144"	"Hakea subsulcata"	"Proteaceae"	"Gymnosperm"	2.5800000001715
"5145"	"Hakea teretifolia"	"Proteaceae"	"Gymnosperm"	2.39000000013523
"5146"	"Haldina cordifolia"	"Rubiaceae"	"Angiosperm"	2.06499999914716
"5151"	"Halimium commutatum"	"Cistaceae"	"Angiosperm"	2.71000000029374
"5152"	"Halimium halimifolium"	"Cistaceae"	"Angiosperm"	2.24000000029804
"5155"	"Halimium umbellatum"	"Cistaceae"	"Angiosperm"	3.57000000074417
"5157"	"Halocarpus bidwillii"	"Podocarpaceae"	"Gymnosperm"	1.739999999606
"5160"	"Halostachys belangeriana"	"Amaranthaceae"	"Angiosperm"	3.66499999875898
